file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/schema/generic/AvroRecordBuilderImpl.java,org.apache.pulsar.client.impl.schema.generic.AvroRecordBuilderImpl,clear/1[org.apache.pulsar.client.impl.schema.generic.Field],false,117,3,1,0,1,1,2,3,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,true
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/schema/generic/AvroRecordBuilderImpl.java,org.apache.pulsar.client.impl.schema.generic.AvroRecordBuilderImpl,"set/2[org.apache.pulsar.client.impl.schema.generic.Field,java.lang.Object]",false,69,3,1,0,1,1,2,4,1,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,true
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-io/batch-data-generator/src/main/java/org/apache/pulsar/io/batchdatagenerator/Person.java,org.apache.pulsar.io.batchdatagenerator.Person,Person/1[io.codearte.jfairy.producer.person.Person],true,61,4,3,0,3,1,19,3,0,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/metrics/UpDownCounter.java,org.apache.pulsar.client.impl.metrics.UpDownCounter,subtract/1[long],false,65,1,3,2,1,1,1,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/metrics/UpDownCounter.java,org.apache.pulsar.client.impl.metrics.UpDownCounter,add/1[long],false,61,0,5,5,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/metrics/UpDownCounter.java,org.apache.pulsar.client.impl.metrics.UpDownCounter,"UpDownCounter/6[org.apache.pulsar.client.impl.metrics.Meter,java.lang.String,org.apache.pulsar.client.impl.metrics.Unit,java.lang.String,java.lang.String,org.apache.pulsar.client.impl.metrics.Attributes]",true,35,6,4,1,3,3,8,12,0,2,6,8,0,0,0,1,0,0,0,0,5,0,2,0,0,0,20,0,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/metrics/UpDownCounter.java,org.apache.pulsar.client.impl.metrics.UpDownCounter,increment/0,false,53,1,3,2,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/metrics/UpDownCounter.java,org.apache.pulsar.client.impl.metrics.UpDownCounter,decrement/0,false,57,1,3,2,1,1,1,3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,reset/0,false,200,0,0,0,0,1,2,10,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalSysExceptions/0,false,296,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getLastInvocation/0,false,306,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getLatestSourceExceptions/0,false,351,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalRecordsReceived1min/0,false,321,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,incrSourceExceptions/1[java.lang.Throwable],false,248,3,2,0,2,2,8,11,0,3,1,8,1,1,0,0,0,0,0,1,3,0,1,0,0,0,13,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getAvgProcessLatency1min/0,false,336,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getLatestSinkExceptions/0,false,356,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,incrTotalProcessedSuccessfully/0,false,221,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getLatestSystemExceptions/0,false,346,2,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getExceptionMetricsLabels/1[java.lang.Throwable],false,263,0,2,2,0,2,2,5,1,1,1,2,0,0,0,1,0,0,1,2,2,2,0,0,0,0,8,2,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,setLastInvocation/1[long],false,275,0,0,0,0,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalSysExceptions1min/0,false,326,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,incrSysExceptions/1[java.lang.Throwable],false,227,3,4,2,2,2,8,11,0,3,1,8,1,1,0,0,0,0,0,1,3,0,1,0,0,0,13,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalUserExceptions1min/0,false,331,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,incrTotalReceived/0,false,215,0,0,0,0,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalProcessedSuccessfully1min/0,false,316,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalUserExceptions/0,false,301,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,"SourceStatsManager/3[org.apache.pulsar.functions.instance.stats.FunctionCollectorRegistry,java.lang.String[],java.util.concurrent.ScheduledExecutorService]",true,95,1,2,1,1,1,7,25,0,0,3,7,0,0,0,0,0,0,15,4,22,24,0,0,0,0,69,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getAvgProcessLatency/0,false,311,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getLatestUserExceptions/0,false,341,2,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,processTimeEnd/1[long],false,281,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,incrSinkExceptions/1[java.lang.Throwable],false,270,1,1,0,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,incrUserExceptions/1[java.lang.Throwable],false,243,1,1,0,1,1,1,3,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalRecordsReceived/0,false,291,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-functions/instance/src/main/java/org/apache/pulsar/functions/instance/stats/SourceStatsManager.java,org.apache.pulsar.functions.instance.stats.SourceStatsManager,getTotalProcessedSuccessfully/0,false,286,0,0,0,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,DefaultCryptoKeyReaderBuilder/0,true,28,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,"publicKey/2[java.lang.String,java.lang.String]",false,46,1,2,2,0,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,clone/0,false,71,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,DefaultCryptoKeyReaderBuilder/1[org.apache.pulsar.client.impl.DefaultCryptoKeyReaderConfigurationData],true,32,1,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,defaultPrivateKey/1[java.lang.String],false,41,1,5,5,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,defaultPublicKey/1[java.lang.String],false,36,1,3,3,0,1,1,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,"privateKeys/1[java.util.Map<java.lang.String,java.lang.String>]",false,61,1,4,4,0,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,build/0,false,66,1,13,12,1,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,"privateKey/2[java.lang.String,java.lang.String]",false,51,1,2,2,0,1,1,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client/src/main/java/org/apache/pulsar/client/impl/DefaultCryptoKeyReaderBuilder.java,org.apache.pulsar.client.impl.DefaultCryptoKeyReaderBuilder,"publicKeys/1[java.util.Map<java.lang.String,java.lang.String>]",false,56,1,2,2,0,1,2,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-client-tools/src/main/java/org/apache/pulsar/admin/cli/CmdBrokers.java,org.apache.pulsar.admin.cli.CmdBrokers$UpdateConfigurationCmd,run/0,false,72,1,1,0,1,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,shouldPrintErrorLog/1[java.lang.Throwable],false,249,1,1,0,1,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,"getVersionBySchemaAsync/2[org.apache.pulsar.broker.admin.impl.PostSchemaPayload,boolean]",false,175,4,2,1,1,2,24,12,2,4,2,24,1,1,0,1,0,0,1,0,4,0,2,0,0,1,25,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,convertSchemaAndMetadataToGetSchemaResponse/1[org.apache.pulsar.broker.service.schema.SchemaRegistry.SchemaAndMetadata],false,198,3,2,1,1,3,16,15,1,1,1,16,1,1,0,1,1,0,0,0,2,0,2,0,0,0,18,10,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,SchemasResourceBase/1[java.time.Clock],true,63,1,0,0,0,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,getSchemaId/0,false,76,0,2,2,0,2,4,8,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,convertToAllVersionsSchemaResponse/1[java.util.List<org.apache.pulsar.broker.service.schema.SchemaRegistry.SchemaAndMetadata>],false,225,3,1,0,1,2,9,8,1,0,1,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,13,4,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,"getSchemaAsync/2[boolean,java.lang.String]",false,90,5,2,1,1,1,12,10,2,5,2,12,1,1,0,0,0,0,0,0,3,0,1,0,0,2,19,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,getLongSchemaVersion/1[org.apache.pulsar.broker.admin.impl.SchemaVersion],false,68,2,1,1,0,2,1,8,2,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,7,12,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,"deleteSchemaAsync/2[boolean,boolean]",false,117,3,5,1,4,1,8,7,2,2,2,8,2,1,0,0,0,0,1,0,1,0,1,0,0,1,18,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,"postSchemaAsync/2[org.apache.pulsar.broker.admin.impl.PostSchemaPayload,boolean]",false,126,4,2,1,1,3,27,18,2,3,2,27,1,1,0,0,1,0,1,0,2,0,3,0,0,2,33,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,getSchemaMetadataAsync/1[boolean],false,110,4,4,1,3,1,6,5,1,3,1,6,2,1,0,0,0,0,0,0,2,0,0,0,0,1,17,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,"testCompatibilityAsync/2[org.apache.pulsar.broker.admin.impl.PostSchemaPayload,boolean]",false,154,6,3,1,2,2,28,12,2,6,2,28,1,1,0,1,0,0,1,0,4,0,2,0,0,3,29,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,getAllSchemasAsync/1[boolean],false,102,3,2,1,1,1,6,7,2,2,1,6,1,1,0,0,0,0,0,0,1,0,1,0,0,1,15,1,0,false
/Users/kaiohs/Downloads/codes/lab02-experimentacao-software/data/repos/apache__pulsar/pulsar-broker/src/main/java/org/apache/pulsar/broker/admin/impl/SchemasResourceBase.java,org.apache.pulsar.broker.admin.impl.SchemasResourceBase,getSchemaAsync/1[boolean],false,84,2,2,1,1,1,7,3,1,2,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,false
